"x","y","group"
10.5024425116761,8.89555200086559,"A"
11.2690653332909,9.26068338173552,"A"
12.5444454129019,9.92167773116648,"A"
12.195221073107,11.6620959170872,"A"
9.15954623262304,9.50499518155321,"A"
9.64834682568958,11.1811799330265,"A"
10.402468101638,9.66185833167091,"A"
8.87525594562507,9.98922240457894,"A"
9.35027034189708,9.34907994079931,"A"
10.3162610365325,8.72250889640122,"A"
12.1685861231238,10.647749021982,"A"
9.47744257414582,8.79434089693778,"A"
9.98502183765258,10.5859766949808,"A"
10.48132432949,10.2230779056927,"A"
10.1826639853313,8.64338770790058,"A"
9.13224116553923,10.1493984563548,"A"
10.5402733782869,11.8575858941263,"A"
10.9302598153126,9.67777116498285,"A"
7.81730564385678,8.21275698003604,"A"
7.75880553126497,9.88968201343131,"A"
11.2309040389767,10.3470451922022,"A"
8.7422611036003,10.9216670494728,"A"
10.0736841641596,10.4182494270121,"A"
10.689200108861,12.1020084238774,"A"
10.9832651434642,11.3450177477339,"A"
10.6014910757669,8.07329480004954,"A"
11.0707474304113,10.1118032374743,"A"
10.6882770899053,9.97516971749819,"A"
10.9308533096371,10.3265922773389,"A"
11.6807691754258,10.2012895326043,"A"
11.1136900476248,8.12237697746758,"A"
12.4033989525928,10.4939138511036,"A"
11.5343571869196,8.84121881109911,"A"
8.93284238384122,9.0493808410277,"A"
9.59235500720974,10.0088008803897,"A"
11.4495592565746,9.51201544236616,"A"
11.7135985555587,10.5857292358635,"A"
8.22347847410257,7.75120113945493,"A"
10.3178218251085,9.64078517458084,"A"
10.7296291512872,11.3055456371808,"A"
7.90744580308503,10.0086345370553,"A"
8.70655298113355,9.90762962154796,"A"
9.64120756294466,10.795300673962,"A"
9.07878866495147,12.2023070015909,"A"
10.0324045206853,11.2605062669228,"A"
9.61674016730124,10.3613756565408,"A"
7.73651612130946,9.00272231290597,"A"
11.8030686146863,8.41586709541273,"A"
11.211455893872,9.37607947534933,"A"
10.073764153395,9.33279800336217,"A"
10.3157022772171,9.25996584804973,"A"
10.273111246748,12.2352962830278,"A"
8.80623152547518,10.6562624797572,"A"
9.11641011317398,10.7595288072546,"A"
9.46560416184717,10.317021378256,"A"
12.839876183803,9.611189582315,"A"
9.83306957245989,10.7565389251923,"A"
7.87601243849686,11.8910289474423,"A"
10.4650960144669,8.94757542342104,"A"
10.893189479416,8.73485211622856,"A"
10.0679820803197,8.2720795898574,"A"
10.2392254901352,10.2664356115711,"A"
11.0081883223352,9.09504149534026,"A"
10.732335299438,10.3966990676504,"A"
11.3055032397256,10.5053283899234,"A"
10.878231842083,11.7581050753255,"A"
9.43302772126411,11.2961376503738,"A"
9.19167760493158,9.29797152717701,"A"
9.18500587857903,8.95670442001586,"A"
11.6860157927045,9.06760816603207,"A"
9.04056059958677,9.64159644422434,"A"
9.23802209320653,9.16163076447136,"A"
9.71108025769981,10.9386569537774,"A"
9.21799022298968,8.83847148181497,"A"
11.3436463040791,6.42741772566093,"A"
7.47182848392436,10.8781963875246,"A"
8.34196545423723,10.6260867128165,"A"
10.4046370739576,9.76362511288762,"A"
12.1072824766083,9.36362119681126,"A"
11.4884013910461,8.19701891245074,"A"
10.4339636054416,10.118095221688,"A"
9.00989040748807,9.93172536191321,"A"
9.92668060789139,10.736246802577,"A"
10.3801059307613,8.59367061681952,"A"
8.98117133952278,8.22413181489108,"A"
9.25329463005679,10.7983149200277,"A"
10.1292941057923,9.14162986249375,"A"
9.74060964434721,10.0557790981284,"A"
7.77312481049849,9.94496093718956,"A"
9.63514973832813,10.0047235162611,"A"
7.75522911876506,10.227820190226,"A"
8.93385703033888,9.16700127280679,"A"
8.65761785742752,9.75270600270683,"A"
9.21155959923096,10.0770920246587,"A"
9.03696004017475,10.9652021775368,"A"
9.08694415130002,11.5077349998195,"A"
8.20885120613842,9.14021120500975,"A"
9.62295120138329,10.3975447069145,"A"
10.0231386946554,13.6692067582563,"A"
9.82074405229201,10.1322932281976,"A"
11.1990248093663,10.8762087676584,"A"
12.4995344933682,11.1087495498032,"A"
8.78435323796976,10.2811320584312,"A"
10.5178497576664,10.8559771760495,"A"
9.83632617815555,10.6442751420139,"A"
10.8616797783954,9.01399213042565,"A"
10.2908375749381,8.59269789564286,"A"
9.71006181457711,10.1158426433869,"A"
10.3359489126514,9.22936260317135,"A"
8.21136554398172,8.92148308573847,"A"
10.2042001485553,11.1962102289176,"A"
8.82531018846563,10.2080328834734,"A"
10.1087407405376,7.95403366957297,"A"
6.49332314651639,11.1030862834719,"A"
10.0742284424851,11.0224702021841,"A"
12.1755407766055,8.8887356685126,"A"
9.06227912802272,9.94591341160991,"A"
8.42164539053811,7.86505296063415,"A"
9.34961456680207,8.29054108067097,"A"
11.2223996003125,10.1443268189154,"A"
6.79168939122217,10.1221002392036,"A"
9.39909656492688,12.8961268935922,"A"
10.7618008610845,10.3735791068767,"A"
12.3739598486077,7.88329339327645,"A"
9.23409041471529,9.69973969481125,"A"
8.67783952738021,12.0371789007843,"A"
10.0864649865534,11.560985257408,"A"
10.0555909860936,9.82595330276432,"A"
9.43333172031266,11.4069884935947,"A"
10.894724131346,11.687060845654,"A"
9.84372443129461,10.2154347910067,"A"
10.6729424930536,9.86647111669419,"A"
10.5680710913343,9.40787828306312,"A"
11.0722950430851,10.1009521755312,"A"
8.17067097568238,10.0844437344542,"A"
11.3582550433444,11.3687122155458,"A"
10.1581726699715,10.9537533429778,"A"
10.5128137140667,9.81938446503685,"A"
9.65729511324556,9.99688720418732,"A"
10.7742313053549,8.67475250716613,"A"
10.5231021441022,8.73512950005183,"A"
10.7110294340867,9.77461389833126,"A"
10.7737621485359,10.3386931493308,"A"
9.20362395836841,8.26489188508534,"A"
11.2879139888405,8.08467636053182,"A"
11.3215117161551,11.5315792065512,"A"
9.64216609423843,9.85458807958948,"A"
11.6006327564443,10.8234148351905,"A"
11.1058811801418,11.40433265191,"A"
7.96836640164128,10.8242823471075,"A"
9.10574817849293,12.0868532962879,"A"
7.20756647993436,11.3951791789115,"A"
10.6299475686115,9.51282351887384,"A"
9.13295114999432,9.37381226634684,"A"
10.9134296179914,10.8970319035079,"A"
11.1456949803166,8.41615383420088,"A"
10.262670845368,10.1157779693461,"A"
8.80162681415119,10.168611806815,"A"
10.6519344115966,11.6741073802733,"A"
9.33060644221506,9.74546918395153,"A"
9.81056528685659,11.739171782471,"A"
8.61103939659366,10.5644627809249,"A"
10.91754467873,9.2791317115543,"A"
10.3792158254475,10.1011850604444,"A"
8.98323889755478,9.15721660787325,"A"
10.4398518995181,9.37841690615067,"A"
12.2455479799698,9.23118758937128,"A"
9.17058742215488,11.1347117771278,"A"
10.3067912317808,10.2305522118204,"A"
9.1630586258915,8.83160406235255,"A"
9.25060505091309,8.46698404304375,"A"
10.7971779019343,9.92097376946254,"A"
11.5831385148743,9.45827445751597,"A"
11.5113944417855,9.61814400138063,"A"
10.9569783352119,7.16298265068041,"A"
6.1589342713582,11.310425225797,"A"
11.3978029973533,10.3984878686375,"A"
9.19278499401406,9.29593807456684,"A"
8.29093841728782,9.02897611485826,"A"
9.98325188619057,11.4972976178883,"A"
9.52603683681662,8.24497956772457,"A"
10.9432011046472,10.6157984268886,"A"
8.92106260098812,9.61978362647521,"A"
10.494694851056,8.35387902620021,"A"
10.2894461383035,9.86246093616617,"A"
10.0674282531005,9.84310023116605,"A"
10.1949025406466,9.21269453911877,"A"
10.9810769104903,9.33762807105545,"A"
8.19569105702063,9.3554560349491,"A"
10.2909106947643,10.6983203983113,"A"
9.79215962114115,9.01947402409747,"A"
10.2669536156131,9.56153590302081,"A"
9.46893603595181,10.3259152832934,"A"
10.2389113616915,9.38774170861998,"A"
8.34132726280752,11.4090405461277,"A"
11.1108076369554,10.3938513310519,"A"
10.8010353485987,8.1332203281404,"A"
11.2510281418215,8.50726873898776,"A"
10.0014778991161,10.8877995242806,"A"
11.0989058026177,10.0438542445041,"A"
9.4156784586076,10.3564520903143,"A"
10.7171661563359,10.1791631779756,"A"
9.30246204411242,11.5389083386268,"A"
10.0295714831458,8.88814311982077,"A"
9.20571815795998,10.4034662923121,"A"
11.0388561964723,10.0948609445316,"A"
6.33129329941187,10.1908962492741,"A"
11.9159178001317,10.354505530487,"A"
7.51039978034993,10.9394041065305,"A"
10.075883612734,10.3286994001184,"A"
12.5002186624531,10.2538752775767,"A"
9.89271335893624,9.43290198443284,"A"
10.5002678005503,11.4322090382358,"A"
11.0272589489304,9.5202147849835,"A"
8.59824188482542,10.2383121300091,"A"
9.68915084447242,11.7429142753105,"A"
10.2248547150246,10.4291695243279,"A"
10.7060295841328,8.91446396075337,"A"
10.2215243059066,9.27933211155736,"A"
9.14892025824127,11.7483051272424,"A"
9.88556915328261,8.90937139108015,"A"
9.85609183126044,11.1093992020993,"A"
9.11444852968126,9.37180207383739,"A"
8.11963786600235,9.30681756889063,"A"
11.5983569737681,9.84476137258505,"A"
11.1520157252839,10.3868006738809,"A"
11.4910673756539,11.2903162984158,"A"
11.1620260468807,8.33432482663103,"A"
10.0068386567336,10.0718926585405,"A"
10.2748954010643,9.94603364891518,"A"
11.1377386300296,12.6281183990141,"A"
10.7165554267791,10.1424773087274,"A"
9.80225875669304,10.7201039245384,"A"
8.18856741824522,12.0633979179906,"A"
8.35191675881719,12.1545082837425,"A"
11.3102263452295,9.81078100810477,"A"
10.9219887516228,8.5821027247961,"A"
8.15213373798753,10.6956192542592,"A"
8.60641783332425,10.1719795996293,"A"
9.23851408766059,10.0258421916643,"A"
9.0213854209194,9.63865819170528,"A"
9.82657140949692,8.94028003214479,"A"
12.4600750802002,8.00244678784443,"A"
9.0314687416539,12.1264292690698,"A"
9.37778576979301,9.56855062303614,"A"
7.48142568646308,9.06481780918288,"A"
10.301236606865,10.0653844967097,"A"
10.8559739449315,9.53873290933181,"A"
10.4296899906211,10.098483580565,"A"
11.6728325052942,11.823025938991,"A"
11.7477658915251,9.31574830139971,"A"
6.98735522481255,11.3773586637679,"A"
9.15501754335024,10.2647525123409,"A"
13.0047601177821,7.01051548100167,"A"
10.2467383089006,9.25981247664214,"A"
9.1429556592531,10.6614251880442,"A"
9.27033820186911,10.2091299031985,"A"
10.5592683661477,8.91498883220344,"A"
9.0689363437939,10.0987027303646,"A"
10.4270362672975,11.1626381725213,"A"
10.399321593819,11.7146596540718,"A"
9.81930907559664,10.3199076033144,"A"
7.30713067140507,12.6390147023747,"A"
11.0638637060577,9.30339097174562,"A"
8.72350170984542,9.20591395909456,"A"
10.031269929961,7.20028305727656,"A"
9.80623293510298,10.7331961853779,"A"
8.5592889496163,10.7492940815586,"A"
8.74187714210369,10.4728246513318,"A"
10.7402962901313,9.96699344662866,"A"
10.8909240620505,11.3148079394439,"A"
8.46132726008902,10.6096341328214,"A"
10.9972157257687,7.24044253645974,"A"
10.6430776225763,9.78887935262903,"A"
9.05835067174944,10.0614035551147,"A"
11.5614026527225,9.29723542400215,"A"
9.03220454319767,9.99936158984949,"A"
11.3339930229087,8.86900972486064,"A"
10.9636789932267,9.87709733947912,"A"
11.4170506292901,9.81832296868395,"A"
8.49889111242168,10.3968974812979,"A"
11.0317758619034,12.9657202961545,"A"
9.09859095538586,10.6552789998146,"A"
9.90134502560398,9.02151088718228,"A"
10.1237512295239,9.54966058158694,"A"
11.2369682760508,9.6435472078558,"A"
8.32552552299363,11.3223687007008,"A"
10.4042108881693,10.2344836290637,"A"
11.1494958281815,10.0331836723816,"A"
9.61374321075372,10.280718044428,"A"
10.0893902707758,10.0828100266424,"A"
9.76144157541022,11.8600950419004,"A"
10.573137915027,11.1065930259333,"A"
11.0513963603033,7.47820414091693,"A"
12.809617065459,11.5607215373524,"A"
11.0768989485458,10.2450347700131,"A"
8.80922805977277,11.9352695986383,"A"
9.4869253164596,8.07490509716868,"A"
9.5827325667939,9.48448276791848,"A"
11.0387509748344,11.8162263501745,"A"
9.52387574352971,8.71242010731481,"A"
9.98389308055547,10.0008075356529,"A"
9.75799984760534,10.1432151339539,"A"
9.78990071635643,10.0388121485851,"A"
10.0846903346287,7.41585024186657,"A"
9.7524987082176,11.772511940986,"A"
9.79545567183643,10.2037962558898,"A"
11.3648205851353,11.7334221475639,"A"
7.69970605502152,9.04290631694541,"A"
10.5189633785001,9.73909660578258,"A"
10.0443024181873,10.1440086444715,"A"
10.7994808400768,7.8985753866969,"A"
11.0953166802538,8.97520374770936,"A"
11.0936969533091,10.7818677950079,"A"
11.4020216216667,9.01232104255167,"A"
11.0632195656175,11.1771519741744,"A"
9.78146552460544,9.17144388154052,"A"
9.93464393701453,9.79945398122419,"A"
10.8729561268563,9.61284749791339,"A"
8.33608938692146,8.55595309670699,"A"
11.6275778133117,11.8014886975807,"A"
8.96095405116702,9.04775705124641,"A"
10.5110777775896,11.7114066992813,"A"
8.58482852768961,10.4170660908022,"A"
8.22045078868499,9.66183542795504,"A"
8.98808515417738,9.80196904845982,"A"
8.4661708713962,10.8089419540478,"A"
12.3664834722123,9.62060624439807,"A"
11.2089870557055,9.24919182018307,"A"
10.3528109662428,10.6680898266155,"A"
9.02950535567674,12.2212795858997,"A"
10.5032089038255,8.68774400728616,"A"
11.4805189850154,8.05581638039822,"A"
9.8697216918303,9.78010447286114,"A"
11.2320111583585,8.69433324079067,"A"
12.0800877591128,10.4168765430283,"A"
6.97799341387131,10.1931710152383,"A"
9.4356883426035,10.524333524255,"A"
8.72685563453232,10.4121303044629,"A"
9.49044958738341,10.3791297793398,"A"
9.26787789472548,7.86793550374744,"A"
8.41475851642458,11.2225559754346,"A"
11.1019671107245,9.97384622588177,"A"
9.11926626788183,7.58285491448028,"A"
9.05239075987472,8.36821867641366,"A"
10.0756515312468,9.98604523982725,"A"
10.6772187136967,8.48948108996775,"A"
9.12268163825644,7.8308798308312,"A"
10.6785624562224,9.94891324490668,"A"
9.78123372266833,11.5587787218051,"A"
11.9846345606229,9.99667244771371,"A"
9.339349114751,9.55249418397784,"A"
9.65718183609173,11.0740841864003,"A"
11.1964127137558,7.93299252843127,"A"
10.1519293957064,10.2432503335873,"A"
8.32356042111701,10.6366031127968,"A"
10.9189680561416,8.35229995926677,"A"
11.1074109129032,9.84236125103975,"A"
9.80558843862481,10.1731975480622,"A"
9.72614643431553,10.5956065111001,"A"
10.868422190236,10.4721436167973,"A"
8.66247074329109,10.7272138289775,"A"
11.2334698113431,10.196828913154,"A"
10.655435224059,9.17114134265618,"A"
10.2094310281169,9.54210239913804,"A"
7.26605486516262,7.88813239955596,"A"
11.2525177657175,6.62106872019325,"A"
9.03431746074351,9.55396474051227,"A"
9.72770350757683,10.5894130640892,"A"
9.87905483867833,10.9037493209981,"A"
12.2480573875717,10.4147284833542,"A"
11.1683826621499,11.0918595168509,"A"
11.0275418869404,10.2807124022895,"A"
11.5478738508273,12.0584370420547,"A"
11.05596646278,9.48095033961735,"A"
9.33958910682868,8.90324477087422,"A"
10.2783940636226,9.34223126650484,"A"
9.38457793187446,9.83107299420211,"A"
11.5214291831422,8.36783547782062,"A"
10.6194247454558,11.2198653447102,"A"
9.78837176898208,10.5481243135874,"A"
8.00653173716969,9.78466788250143,"A"
9.69026239493036,10.7556333687824,"A"
10.1268531478969,12.1431208271679,"A"
8.91248956960072,8.89866412331019,"A"
10.7537117342816,9.62796875417558,"A"
10.6118544602435,8.19913021945625,"A"
9.2838135679385,10.9538740708528,"A"
12.2302209468007,9.63768628422615,"A"
10.6970146015006,10.8875360058591,"A"
8.7403651942718,8.60264716583766,"A"
9.25030002572901,11.1700953837594,"A"
8.95493071599294,10.7280811558335,"A"
9.66111950741499,8.06320392840513,"A"
10.1118367952951,10.7587120189538,"A"
11.5002526051036,9.29181971113017,"A"
10.4708620731765,9.81839164023175,"A"
10.0391638994444,9.44169526284763,"A"
8.25979710766718,10.9562873158538,"A"
11.0388032116167,11.7229117491338,"A"
8.55392060247955,8.58726564347695,"A"
11.4333215202071,10.0177249609239,"A"
9.29618739436956,10.6667653283708,"A"
9.87366700777561,9.74694259317359,"A"
9.88823335186333,8.78540663411248,"A"
9.80131009605158,11.3529804718192,"A"
8.06428375277711,7.40880285147454,"A"
9.925021711294,7.05857407454708,"A"
11.3974340208055,10.3165653539895,"A"
9.85556414215096,10.7663380056101,"A"
10.8275383445687,9.31786730219966,"A"
10.7367548177603,9.74388530513439,"A"
10.7336499305121,8.79944029320231,"A"
9.37215356594274,9.19297837293905,"A"
12.202042514982,8.19839445206695,"A"
10.5256195594509,11.8659303756109,"A"
11.1941583033817,12.8230187428279,"A"
8.78988500291111,9.16076175224421,"A"
10.1221691007751,7.15322759193614,"A"
11.13101532362,12.391173970356,"A"
9.98352037967812,11.5560619362261,"A"
10.0698459552585,8.65375009955923,"A"
8.88631547988365,7.7066212013824,"A"
9.03805686081178,8.18632335517166,"A"
10.1572062880126,10.281816224756,"A"
11.8609817885121,8.54624711595645,"A"
9.69497070488044,9.38651828456861,"A"
11.6548016063834,12.8135870714543,"A"
11.4217162254874,10.7840166033081,"A"
9.37577198673573,11.2062828648362,"A"
11.1584927217628,9.75038345933496,"A"
8.90876431432667,12.4279508399623,"A"
10.8395520721662,10.2978902310749,"A"
10.4143408861656,12.8391085395895,"A"
10.5153299033986,11.9094353072526,"A"
7.11998351455578,6.53580347468279,"A"
11.2127856823217,9.95409251679365,"A"
10.331771355613,9.76989833288551,"A"
7.5443481922609,8.09293312863054,"A"
8.59367144286773,7.8968854400476,"A"
10.6078616130866,9.86948243461505,"A"
10.6310438077417,11.0569897069601,"A"
9.11459232766817,8.58668357921047,"A"
10.9863139850307,9.73148777144516,"A"
10.1673744250624,9.4447519228823,"A"
12.1000648098776,10.1253800012497,"A"
9.36392991845631,9.83650636766902,"A"
10.9215392216389,11.1195209140052,"A"
8.40280359894957,12.2438058564539,"A"
9.8018240018484,8.16581131628395,"A"
9.82701412726229,12.3014883383487,"A"
9.14232699767754,10.7026268432401,"A"
11.5895537944266,9.79441711716421,"A"
10.8851895341393,10.2865023427151,"A"
8.45966710100335,11.135021670009,"A"
10.5537689033144,9.50731511477169,"A"
10.2347692200634,9.47636747828146,"A"
11.3732495016021,8.55740760211427,"A"
10.3745206522638,9.90878787126219,"A"
9.22455871574258,9.98214303155858,"A"
13.4351679242005,10.1758695974457,"A"
8.53264003588333,10.2134936663194,"A"
9.32913763452172,10.2492682661857,"A"
10.2097220416819,8.70126750670515,"A"
10.5479824304983,9.86050381758482,"A"
10.541858310287,10.491813425667,"A"
9.59006858467969,10.5880632750766,"A"
10.6880566369832,9.47382415013943,"A"
10.1842565101742,9.08434671474373,"A"
8.51487745772241,10.2436191780524,"A"
10.3762483291929,10.8052762295328,"A"
8.8337828074951,9.93336494691837,"A"
9.1563920084181,9.65384480576722,"A"
8.37333205292782,10.3248249222418,"A"
10.3334909404542,11.0698159156363,"A"
10.8846651895713,10.0575630089244,"A"
9.3129211928628,10.0181485660867,"A"
9.9462967852343,11.3402162782688,"A"
12.7529670710624,8.74446434149549,"A"
10.0200078600999,10.2497644999268,"A"
8.2854400131933,8.98375781409246,"A"
10.2737270409,8.84710709863698,"A"
11.0110822623926,11.0706651354356,"A"
10.7878946207458,9.04880416124728,"A"
9.60517956046821,10.7325216691491,"A"
8.83627067595319,12.1920654750108,"A"
8.95382211509722,12.8818122090594,"A"
9.94711850755857,9.24030496888801,"A"
9.42061492188929,11.7242016368844,"A"
10.8580663937979,10.3474903833897,"A"
8.50721667224217,10.090698100216,"A"
8.90173726090694,10.9734951696346,"A"
10.2922001659988,10.9756933851483,"A"
11.0784051215319,8.86237563261361,"A"
10.5339195446415,9.71215756688036,"A"
8.02326109933163,10.1465060591427,"A"
7.95544467236575,10.682935049123,"A"
9.92621882703223,9.12149118221728,"A"
9.68868530944352,10.0711775678026,"A"
9.77554299025091,11.7020774295392,"A"
11.0204191620425,11.711728114005,"A"
8.96594889356309,9.38910703923512,"A"
9.32382516751307,8.89225602888212,"A"
11.1114475162483,10.6422077534842,"A"
9.12010559732316,10.1469446609844,"A"
12.118093749432,12.140883751515,"A"
10.0176480450232,10.8915915545982,"A"
11.6536906548179,10.0045143846265,"A"
9.93592275049273,9.50275437991718,"A"
10.3865289713603,10.2067264395281,"A"
8.07135460193287,10.609273045645,"A"
10.4321028719346,9.54868811191794,"A"
7.54605130775019,11.368459115171,"A"
9.12290788842267,10.5288608210963,"A"
9.6810688723776,7.40317287484157,"A"
10.0773739700848,10.8549872937977,"A"
14.012330125588,10.0172600005627,"A"
10.8376380576526,11.6610829005118,"A"
9.07194435017167,9.09930317794845,"A"
11.3885690856559,10.1918081247765,"A"
10.2050707932121,9.43424420678394,"A"
10.6883840708562,8.92075698614026,"A"
10.1178165151952,9.49172512099315,"A"
7.68786846454417,9.1041265629987,"A"
9.87876932609128,8.33802262005715,"A"
9.02874733513609,8.23970577704701,"A"
8.38108317908949,7.8862497866519,"A"
12.239914365905,10.9512384040659,"A"
11.3677666345682,7.40321863905752,"A"
8.21777257967003,10.0277280253993,"A"
11.4193153292767,9.35621940780259,"A"
10.1753831087107,8.77559714087493,"A"
11.6208336933195,9.24943758106485,"A"
10.1860639680772,9.26051031400742,"A"
10.8038780659311,9.49020566360853,"A"
9.83644031851742,9.37195292446166,"A"
8.52226572312552,12.4696327104676,"A"
8.9191000999685,12.1097436748317,"A"
10.277327236365,7.95792436721294,"A"
10.1836142868222,10.2768518233908,"A"
10.3974068854845,10.3235173383565,"A"
11.1242120174503,9.31038942400582,"A"
10.908640994455,10.7144229313316,"A"
10.8934280408445,10.3647189347812,"A"
11.3525516920691,11.7341208272984,"A"
9.83149863853409,12.0447249796398,"A"
9.3634833434271,9.65756844629452,"A"
8.66202360656647,12.5923393615482,"A"
9.68784956521671,10.3572481936856,"A"
11.7046365456525,9.59298379843502,"A"
8.77461122661196,13.4155537353768,"A"
10.2619466319811,11.0389902144571,"A"
10.0220813658314,10.9912059806131,"A"
9.15333034207241,9.94052053583202,"A"
9.56847197807392,8.679243844911,"A"
8.53063569268308,7.59410398757438,"A"
11.1495612132692,8.76583692258817,"A"
10.9652739961678,11.5651201674181,"A"
8.05465542879601,10.305268246374,"A"
10.5225152479859,8.87454601872145,"A"
11.4321007438875,9.40727959090213,"A"
13.0576106705344,11.167949258291,"A"
12.2993629987591,10.4648580122648,"A"
10.1171400235645,10.4699383342957,"A"
10.2594428608356,9.58590330864695,"A"
11.0857229452237,10.6302238828086,"A"
10.2746457299032,10.0653303444507,"A"
10.5368164463835,10.9517858501843,"A"
9.97163602746939,10.1197792503846,"A"
10.3635754137735,10.8773462545742,"A"
11.1276698003341,10.2428402127476,"A"
8.70802768223117,10.7128716626544,"A"
8.57061828502659,9.7997440108713,"A"
10.1141317740274,8.52162637140221,"A"
9.23274619028039,10.6149221164756,"A"
9.44890539953002,8.97869545935405,"A"
11.7595687762139,10.7798042566453,"A"
9.98218246750196,10.2091596590279,"A"
10.7752532894919,9.87437336310654,"A"
9.74173539686505,11.5335481727562,"A"
12.1288573572906,8.86416493278533,"A"
10.8343022874174,10.1637856038065,"A"
10.4357131907674,11.6987316447666,"A"
9.02291311400954,10.5622783571404,"A"
8.92011417090321,10.5116711124333,"A"
8.92031195381204,10.3851489254855,"A"
12.2130490770835,8.06853434249176,"A"
8.88286249569285,8.90128718265572,"A"
10.1899701371662,12.4786115574555,"A"
11.3462931377021,10.1137511870337,"A"
10.3271682870331,9.84524510960372,"A"
9.92084964740849,8.19705650690611,"A"
9.8478812508072,10.5000517473768,"A"
9.62239590929923,10.3536205708418,"A"
10.8788883269828,11.870852030916,"A"
12.1817452926061,7.50880085394208,"A"
11.0053344042755,10.8481754080968,"A"
11.0390671623803,11.4207453099553,"A"
9.59849876440235,8.2711144936322,"A"
9.91413599436811,10.7487601960227,"A"
9.02289252178901,10.522323760992,"A"
10.0613459027252,9.60485453027441,"A"
8.85807236670173,11.818901737965,"A"
11.3024574927255,8.71848184933837,"A"
9.8493991007105,11.1404425394201,"A"
7.03423216195542,12.5764889463505,"A"
11.6748589475647,9.46626045805041,"A"
10.874010375025,9.98837771116304,"A"
7.7273436093671,8.08593098774666,"A"
